0022200|8851111401154
0022200|0022200
0022192|8851111400324
0022192|0022192
0071909|0071909
0071909|8992771400061
0066213|0066213
0066213|8995077603310
0006007|0006007
0006007|055026
0078484|0078484
0078484|8991102386401
0001231|8886030641930
0001231|0001231
0082287|0082287
0082287|6925925911917
0031875|8999908082701
0031875|0031875
0018416|0018416
0018416|8994591006805
0019117|8990333123571
0019117|0019117
0059101|0059101
0059101|8992222053105
0082320|0082320
0082320|8995077201844
0070362|4902430276429
0070362|0070362
0036260|0036260
0036260|8886015427108
0079569|8993189321443
0079569|0079569
0010533|0010533
0082938|8993039242546
0082938|0082938
0000009|0000009
0000009|010021
0080777|0080777
0080777|9555414500062
0070362|4902430358606
0001525|8998866101097
0001525|0001525
0079238|8992222054591
0079238|0079238
0022365|8851111401253
0022365|0022365
0031009|0031009
0031009|8998866604369
0031007|0031007
0031007|8998866600279
0035789|0035789
0035789|053711
0060753|8992222053150
0060753|0060753
0001527|0001527
0001527|8998866102001
0003304|0003304
0003304|8992745320609
0026056|0026056
0079781|0079781
0079781|8991002501720
0081129|8999988888774
0081129|0081129
0022424|0022424
0022424|8851111401062
0079860|8993189273087
0079860|0079860
0081108|8992959973059
0081108|0081108
0003612|0003612
0003612|8998866604383
0026056|8992802140195
0023185|8995151220266
0023185|0023185
0001526|0001526
0001526|8998866100793
0080831|0080831
0080831|8992775311943
0079236|8992222054584
0079236|0079236
0021108|0021108
0021108|128429
0062340|0062340
0062340|8997025717001
0062340|332143
0062340|8997025710033
0074251|8992771400009
0079726|089686600308
0079726|0079726
0046302|0046302
0046302|749921009821
0074251|0074251
0038386|0038386
0079302|0079302
0038386|8994392070425
0079302|8997001520045
0077344|8996001321027
0077344|0077344
0078633|089686680027
0078633|0078633
0013615|0013615
0013615|8886015428235
0004239|8998866605137
0004239|0004239
0003999|0003999
0033832|0033832
0033832|8992806670056
0039594|8995233600139
0039594|0039594
0058046|0058046
0058046|8990333166059
0074217|0074217
0074217|074217
0052652|0052652
0052652|8999999003692
0078966|749921050113
0078966|0078966
0014647|0014647
0014647|8993172995538
0003428|0003428
0003428|8999908010605
0072580|8993189272417
0072580|0072580
0071595|0071595
0071595|071595
0001423|0001423
0001423|8998866103091
0032034|0032034
0032034|8992222054409
0053457|0053457
0053457|8994392561022
0025486|0025486
0025486|089686542332
0055406|0055406
0055406|8993086107157
0030491|0030491
0030491|8990333510241
0078998|8994755090039
0078998|0078998
0053447|0053447
0053447|0602288
0066807|0066807
0066807|749921010292
0040295|040295
0040295|0040295
0025879|8992696429291
0025879|0025879
0034449|0034449
0034449|8990333164055
0001758|0001758
0001758|8999999721220
0001758|1159898
0001758|8999999045876
0001758|8999999021993
0081084|0081084
0081084|4902430601191
0083943|8996006858092
0083943|0083943
0004240|8998866605144
0004240|0004240
0040753|0040753
0044317|0044317
0077155|0077155
0077155|8994504131013
0066415|0066415
0066415|899230401386
0066415|8992304013836
0040117|0040117
0082875|8996006857873
0082875|0082875
0072767|8991102383417
0072767|0072767
0057707|0057707
0057707|8888327831895
0080830|8992775319369
0080830|0080830
0043337|0043337
0043337|219100
0010458|0010458
0010458|089686600025
0032367|8999999092269
0032367|8999999042646
0032367|0032367
0032367|8999999042592
0031494|0031494
0031494|8992915586156
0013698|8991045124559
0013698|0013698
0071586|0071586
0071586|8996001301685
0058048|8990333166073
0058048|0058048
0071893|0071893
0071893|8999999027049
0079276|8993189272752
0076054|0076054
0076054|8998899940311
0079276|0079276
0048345|8888166339958
0048345|0048345
0076146|0076146
0076146|8999099922152
0003199|0003199
0004501|8996689215014
0004501|0004501
0072583|8993189272424
0072583|0072583
0002998|8992222050326
0050493|0050493
0078021|8992775419007
0078021|0078021
0001232|8886030641947
0001232|0001232
0025471|0025471
0025471|8992802120050
0005006|6969018186639
0005006|0005006
0005006|055278
0013054|0013054
0013054|8995201500225
0002998|0002998
0044516|044516
0044516|0044516
0004748|0004748
0004748|8998866601832
0029213|8996001402122
0029213|0029213
0022363|0022363
0022363|8851111401246
0083103|0083103
0083103|089686423266
0032006|8886030971945
0032006|0032006
0078794|089686850017
0078794|0078794
0000946|8992222050050
0000946|0000946
0004540|8999999004972
0004540|0004540
0004540|8999999045890
0020991|0020991
0010028|8993172995965
0010028|0010028
0019166|0019166
0019166|100053
0002419|0002419
0002419|8998866606066
0042318|0042318
0074369|0074369
0074369|8992510094445
0063339|8991102024150
0063339|0063339
0047382|8993176711219
0047382|0047382
0055357|8993335514996
0055357|0055357
0072105|0072105
0072105|8997020760118
0008592|8992696416451
0008592|0008592
0055022|0055022
0055022|8996001326275
0078388|749921030207
0078388|0078388
0067840|0067840
0067840|8993335515870
0065215|0065215
0065215|8851111410033
0025464|0025464
0025464|8992802120067
0047935|0047935
0003248|0003248
0064180|0064180
0027869|0027869
0027869|8994392240941
0079597|0079597
0079597|089686423259
0000973|0000973
0000973|8998866658669
0026354|0026354
0014961|8993172890109
0014961|0014961
0001113|8993560044138
0001113|0001113
0080008|8993189321405
0080008|0080008
0032033|0032033
0032033|8992222054393
0000810|0000810
0000810|8990090200256
0011980|0011980
0011980|8992770054029
0076698|0076698
0076698|8996001356357
0035931|0035931
0035931|8996006855770
0038090|0038090
0038090|8991001790293
0082363|0082363
0082363|8993200663514
0071894|8999999027032
0071894|0071894
0063542|0063542
0063542|8993175534031
0063409|8992714043065
0063409|0063409
0074576|0074576
0001285|0001285
0001285|8999002310564
0002443|8999908010704
0002443|0002443
0012620|8992761136277
0012620|0012620
0012620|8992982101504
0052808|0052808
0077173|0077173
0077173|8997023510031
0001249|0001249
0001249|4902508105828
0022039|0022039
0022039|8998009720543
0029410|0029410
0029410|8992696427587
0017732|8992112046125
0017732|0017732
0078372|8990368990605
0078372|0078372
0047973|0047973
0047973|8992775511244
0045590|8991111102825
0045590|0045590
0014056|0014056
0014056|8992736980140
0033541|089686596502
0063940|0063940
0063940|8992875190257
0012485|8993172995118
0012485|0012485
0074115|8993335516839
0001455|0001455
0011855|0011855
0011855|8993172995149
0076422|0076422
0076422|8994755030417
0075251|8991212301479
0075251|0075251
0020051|0020051
0020051|120461
0045545|0045545
0067257|8992775511169
0067257|0067257
0074115|0074115
0067328|0067328
0008798|8992696415669
0008798|0008798
0008798|8992696419667
0053790|8992825124127
0053790|0053790
0004601|0004601
0004601|8992750540856
0040251|0040251
0040251|010082
0041920|0041920
0041920|041920
0053384|0053384
0053384|749921006738
0048240|0048240
0048240|8801076190204
0048240|8993988270027
0017863|0017863
0017863|8998777110089
0003609|8998866608640
0003609|8998866608695
0003609|8998866608657
0003609|8998866608664
0003609|0003609
0003609|8998866607360
0001017|0001017
0001017|8998866602396
0031866|0031866
0031866|8992856896642
0025920|8712045019719
0025920|0025920
0034448|8990333164048
0034448|0034448
0031006|0031006
0031006|8998866600286
0078965|8991102383646
0078965|0078965
0074371|0074371
0074371|8991001503121
0031008|0031008
0031008|8998866606059
8993189321382|8993189321382
0033541|0033541
0002854|0002854
0002854|8998866103046
0001523|0001523
0001523|8886030564918
0081603|0081603
0081603|8991102999700
0014024|089686600513
0014024|0014024
0001104|0001104
0001104|8993560023010
0077484|8999999035006
0077484|0077484
0022504|0022504
0080821|8994907000060
0080821|0080821
0050140|0050140
0050140|8993175532297
0037840|0037840
0037840|043600
0037840|041702
0015679|0015679
0015679|8993162116110
0001871|0001871
0001871|044343
0050428|8992222310116
0050428|0050428
0045843|0045843
0068587|8992959508824
0068587|0068587
0079146|0079146
0079146|089686386554
0079275|8993189272738
0079275|0079275
0032068|0032068
0032068|8998103100401
0078645|8991102820288
0078645|0078645
0067464|0067464
0069045|0069045
0067464|8998009011610
0045115|0045115
0069045|8995154109278
0009458|0009458
0009458|060686
0060319|0060319
0060319|053737
0078969|8992825126145
0078969|0078969
0058000|8998777140475
0058000|0058000
0054415|8993335515344
0054415|0054415
0029220|0029220
0029220|8996001411018
0060094|9415007027614
0060094|0060094
0018491|0018491
0018491|8998777110003
0030350|0030350
0030350|8996006855626
0072535|0072535
0072535|8992775712351
0009978|8992982103508
0044148|0044148
0053434|0053434
0053434|4710020300047
0009978|0009978
0068588|0068588
0068588|8992959508817
0060109|8992775312803
0060109|0060109
0032035|8992222054416
0032035|0032035
0023273|8992727002783
0023273|0023273
0033162|0033162
0033162|8999979020954
0033162|8999979038133
0037900|0037900
0033661|93682978
0033661|0033661
0032015|8992222092609
0032015|0032015
0057058|8886015410018
0057058|0057058
0009978|8992761166168
0063053|9556029800073
0063053|0063053
0041561|0041561
0041561|153713
0035135|0035135
0036977|0036977
0073779|8999999031725
0073779|0073779
0073779|8999999039837
0002057|0002057
0002057|8992222160254
0004651|0004651
0004651|8992832602922
0063326|0063326
0063326|8993020168107
0001768|0001768
0011853|8993172995026
0011853|0011853
0079844|1159740
0079844|0079844
0036571|0036571
0036571|8998866600996
0023634|0023634
0030380|8998009020407
0030380|0030380
0023378|0023378
0023378|8992779079207
0082546|0082546
0082546|8999999046972
0043714|0043714
0066763|8992696423084
0066763|0066763
0006234|0006234
0006234|056792
0072137|0072137
0072137|8992928060940
0032137|0032137
0032137|8993417324215
0078864|8999908429001
0078864|0078864
0066465|711844110397
0066465|0066465
0046830|8993189270796
0046830|0046830
0072534|8992775712344
0072534|0072534
0073380|0073380
0073380|8992696424364
0037748|8999999005887
0037748|0037748
0037748|8999999277932
0053263|0053263
0041321|0041321
0066249|0066249
0066249|4902430963251
0081222|8993374322071
0081222|0081222
0003195|0003195
0003195|8992745540724
0025405|0025405
0025405|8996042873028
0013051|0013051
0013051|8995201500232
0016707|8992942830000
0016707|0016707
0030351|0030351
0030351|8996006855640
0083636|8997020580068
0083636|0083636
0002622|8993417420412
0002622|0002622
0071907|8992771400047
0071907|0071907
0068729|0068729
0068729|8991102386203
0037339|0037339
0037339|010081
0014717|0014717
0014717|8991001780904
0078852|8994171101692
0078852|0078852
0072175|0072175
0062262|0062262
0079861|8993189273001
0079861|0079861
0016463|8993172995477
0016463|0016463
0082501|9555376800408
0082501|0082501
0014500|8999999038137
0014500|8998009020209
0014500|0014500
0020940|0020940
0020940|126334
0066381|8992839913168
0066381|0066381
0015719|8991001780928
0015719|0015719
0053789|0053789
0053789|8992825124172
0050430|0050430
0078788|0078788
0078788|8997001520106
0019230|0019230
0019230|100190
0040196|0040196
0079864|8993189273094
0079864|0079864
0037066|4902870729158
0037066|0037066
0036845|0036845
0036845|5038483168714
0073230|0073230
0035575|0035575
0035575|749921006646
0032307|0032307
0032307|8991102020176
0022395|4710020050102
0022395|0022395
0020897|0020897
0020897|4891201091302
0020897|125749
0020193|0020193
0020193|120991
0055368|0055368
0055368|8998889851702
0010659|0010659
0010659|8993172995958
0009248|8991001400079
0009248|0009248
0010017|8993172995033
0010017|0010017
0045838|0045838
0037599|0037599
0037599|4711036015390
0037599|4711036011354
0003672|0003672
0008077|8993172995194
0008077|0008077
0081646|8718117104741
0081646|0081646
0080349|089686696011
0008674|0008674
0008674|8888166606326
0032494|8991102020473
0054180|0054180
0054180|8991102384940
0056660|0056660
0056660|8992727003490
0000872|0000872
0000872|8992745320500
0080349|0080349
0034814|0034814
0034814|203698
0034814|8999777813680
0031010|0031010
0031010|8998866600293
0022491|0022491
0050715|0050715
0036645|8999988778570
0036645|0036645
0073628|0073628
0082937|0082937
0082937|8995077201875
0069210|0069210
0069210|8992696422377
0077174|0077174
0077174|8997015940068
0077174|8997031750498
0009830|8992741995771
0009830|0009830
0001412|0001412
0001412|8998866603782
0079780|8991002501515
0079780|0079780
0016960|0016960
0016960|8991001780959
0068573|8997020760095
0068573|0068573
0014718|0014718
0014718|8991001780997
0083631|8997020580037
0083631|0083631
0013347|8991102303002
0013347|0013347
0075774|8992761147037
0075774|0075774
0004238|8998866605113
0004238|0004238
0014243|8992702006997
0014243|0014243
0081874|8992933562118
0081874|0081874
0080799|080799
0080799|0080799
0023023|0023023
0023023|8992222050357
0000538|0000538
0000538|8992772233064
0022964|8999777867263
0022964|0022964
0030883|89988999001418
0030883|8998899001418
0030883|0030883
0076086|8991102383745
0076086|0076086
0011768|8993004785153
0011768|0011768
0048189|0048189
0008675|0008675
0008675|8888166606371
0032494|0032494
0069209|0069209
0069209|8992696422339
0083633|8997020580044
0083633|0083633
0003011|8993560044206
0003011|0003011
0032615|0032615
0050259|0050259
0050259|8993175531719
0034447|8990333162044
0034447|0034447
0080818|0080818
0080818|8992775317303
0060531|4970129033530
0060531|0060531
0060531|4970129033547
0060531|4970129033561
0060531|4970129033592
0060531|4970129033554
0001521|0001521
0001521|8886030564949
0083109|0083109
0083109|8992775302231
0004237|8998866605106
0004237|0004237
0071912|8992771400016
0071912|0071912
0077608|0077608
0078486|0078486
0078486|8997009780410
0001868|0001868
0081118|8996006857828
0081118|0081118
0054897|0054897
0054897|8996006855633
0014195|8992696404816
0014195|0014195
0075775|0075775
0075775|8992761147020
0075775|8992761147105
0052559|0052559
0052559|6901007049020
0050430|8992222310093
0018386|8992003130605
0018386|0018386
0018386|8992003131206
0022360|0022360
0022360|8851111401178
0078793|0078793
0078793|8992752116103
0011041|0011041
0011041|8993172890017
0067259|0067259
0067259|8992775511138
0081107|8992959973004
0081107|0081107
0001522|0001522
0079599|089686423228
0079599|0079599
0075784|8997029940047
0075784|0075784
0044389|0044389
0043886|8999979035958
0043886|8999979034456
0043886|0043886
0043886|8999979023740
0043886|8999979039659
0000940|0000940
0000940|8992222050623
0081939|8993374322088
0081939|0081939
0080723|8992761147051
0080723|0080723
0084055|0084055
0084055|8992775319444
0017813|0017813
0017813|8991919019950
0051997|0051997
0056362|0056362
0056362|9557147999793
0072533|8992775712337
0072533|0072533
0015208|8992786300028
0015208|0015208
0050257|0050257
0050257|8993175531696
0050258|8993175531702
0073777|8999999031749
0073777|0073777
0073777|8999999039288
0015314|8998288250342
0015314|0015314
0046921|0046921
0046921|8990333162075
0049462|0049462
0008997|0008997
0008997|8995228700011
0002265|0002265
0002265|043649
0034751|0034751
0034751|270196
0071906|8992771400030
0071906|0071906
0001426|0001426
0001426|8998866100885
0061372|0061372
0061372|8991102023832
0064046|0064046
0064046|8990333131095
0015862|0015862
0015862|8998288250281
0048103|0048103
0048103|800142202115
0048103|800142106031
0031868|0031868
0031868|8992856896659
0050258|0050258
0064448|749921050021
0064448|0064448
0003218|0003218
0003218|8998866601146
0004947|0004947
0023190|8999777867232
0023190|0023190
0055030|055030
0055030|0055030
0067304|0067304
0063425|0063425
0063425|6938010820001
0079237|8992222054577
0079237|0079237
0066424|8998866601597
0066424|8998866800716
0066424|0066424
0058117|0058117
0078016|8990333170308
0032254|8991102022361
0032254|0032254
0065971|8991102222006
0017814|0017814
0017814|8991919111951
0083478|0083478
0083478|8888166996649
0000811|0000811
0069150|0069150
0047381|0047381
0047381|8993176711226
0037638|8995027000046
0037638|0037638
0078016|0078016
0041188|0041188
0041188|1160197
0041188|218960
0066670|8992775717028
0066670|0066670
0049647|0049647
0045692|0045692
0058047|0058047
0058047|8990333166042
0071845|8999999031497
0071845|0071845
0011453|0011453
0011453|8991102301800
0078634|0078634
0078634|089686680041
0011554|8993039111002
0011554|0011554
0065971|0065971
0000811|8990090200195
0005139|0005139
0005139|051609
0032012|0032012
0032012|8992222092586
0021353|0021353
0021353|129086
0045722|8998866607995
0045722|0045722
0051741|8888327831826
0051741|0051741
0068658|0068658
0068658|4711734120402
0064545|0064545
0064545|8992695314277
0078996|8994755090046
0078996|0078996
0032109|0032109
0032109|8993417312212
0030346|8993162116882
0030346|0030346
0032008|0032008
0032008|8886030971952
0052587|0052587
0052587|8993086107140
0001755|0001755
0001755|8999999045852
0001755|8999999021962
0031017|0031017
0031017|8998866601054
0002996|8992222040099
0002996|0002996
0079234|0079234
0079234|8992222054560
0072607|8990333170179
0072607|0072607
0022394|4710020050096
0022394|0022394
0001529|8998866606844
0001529|0001529
0078632|0078632
0078632|089686680034
0081077|4902430539494
0081077|0081077
0022254|0022254
0022254|8992959508015
0079862|0079862
0079862|8993189273032
0081117|8996006856876
0081117|0081117
0072609|8990333140172
0072609|0072609
0077165|0077165
0077165|8994573570058
0063619|711844110373
0063619|0063619
0053433|0053433
0053433|4710020300030
0012477|0012477
0012477|8993172995804
0084054|8992775301302
0084054|0084054
0060095|0060095
0060095|9415007027591
0066214|8995077603303
0066214|0066214
0064838|0064838
0064838|93698085
0001522|8886030564932
0047069|0047069
0075111|0075111
0075111|8994755010266
0015652|8993172960963
0015652|0015652
0005253|0005253
0005253|051928
0005253|6926292556886
0060097|0060097
0060097|9415007027584
0073223|0073223
0073223|8991001802118
0061550|8993176110586
0061550|0061550
0030373|0030373
0030373|8992775712009
0000605|8992745120957
0000605|0000605
0081373|8999999044343
0081373|0081373
0060855|8991389241516
0060855|0060855
0032083|8999999003685
0032083|8999999717872
0032083|0032083
0032083|8999999711863
0050138|8993175532457
0050138|0050138
0016891|0016891
0016891|8992775210109
0066967|0066967
0066967|8996001301661
0037825|0037825
0083110|0083110
0083110|8992775311479
0076811|089686386547
0076811|0076811
0031011|0031011
0031011|8998866602693
0031301|8992222051248
0031301|0031301
0045095|0045095
0016737|0016737
0016737|8992714035046
0000750|0000750
0000750|8998866600491
0081079|4902430603478
0081079|0081079
0032001|0032001
0032001|8992304020759
0022154|8851111400201
0022154|0022154
0072135|0072135
0072135|8992928060988
0046832|8993189270833
0046832|0046832
0046920|0046920
0046920|8990333164079
0080976|8997011930100
0080976|0080976
0080756|9415007038610
0080756|0080756
0053812|8983335515253
0053812|0053812
0022199|8851111401147
0022199|0022199
0081080|4902430600835
0081080|0081080
0030349|0030349
0030349|8996006855756
0047714|0047714
0047714|8993086107621
0002150|8995233600306
0002150|8993089640507
0002150|0002150
0031574|8992222051309
0031574|0031574
0071587|8993175535274
0071587|0071587
0022197|8992959508091
0022197|0022197
0037034|0037034
0026018|0026018
0026018|8992802140133
0080572|93698337
0080572|0080572
0079160|0079160
0079160|8992979190382
0030088|8996129800640
0030088|0030088
0046910|0046910
0075458|0075458
0075458|8993560033248
0034135|0034135
0034135|8991001770028
0011512|8992753150205
0011512|0011512
0046800|0046800
0046800|1160195
0074497|0074497
0074497|8993110071126
0080695|0080695
0080695|8998899940229
0066464|711844110380
0066464|0066464
0078789|8997001520038
0078789|0078789
0003723|0003723
0003723|045855
0022078|8998009720178
0022078|0022078
0002727|8991102021517
0002727|0002727
0037833|0037833
0037833|011674
0037833|014605
0031867|0031867
0031867|8992856896666
0032014|0032014
0032014|8992222092579
0053813|8893335515293
0053813|0053813
0061129|0061129
0061129|8998866608268
0080829|0080829
0080829|8992775316221
0074957|0074957
0078047|8993234773036
0078047|0078047
0040597|0040597
0040597|050449
0081082|0081082
0081082|4902430601320
0083637|8997020580174
0083637|0083637
0012427|8886015428105
0012427|0012427
0038600|0038600
0038600|8992775406052
0012484|8993172995675
0012484|0012484
0063341|8991102024099
0063341|0063341
0026355|0026355
0054179|8991102384964
0054179|0054179
0002897|0002897
0002897|044475
0053164|9415007026686
0053164|0053164
0009594|749921101747
0009594|0009594
0035580|0035580
0035580|089686598926
0031131|0031131
0031131|8998866605151
0042315|0042315
0042315|8992771001169
0080724|8997035600744
0080724|0080724
0018509|0018509
0018509|8998777110041
0076421|0076421
0076421|8994755030424
0082279|0082279
0082279|8994573590209
0066408|0066408
0066408|8992806947448
0048355|0048355
0048355|0602382
0014077|0014077
0082530|9415007039716
0082530|0082530
0050628|0050628
0050628|010317
0040060|0040060
0022156|8851111400225
0022156|0022156
0025465|8992802120043
0025465|0025465
0014077|8886001100367
0065634|065634
0065634|0065634
0022416|8992959508060
0022416|0022416
0082575|089686450019
0082575|0082575
0022941|8995151221140
0022941|0022941
0040581|0040581
0072582|8993189272431
0072582|0072582
0078414|0078414
0015575|8991001780911
0015575|0015575
0057368|0057368
0057368|8992222053037
0029501|0029501
0029501|749921005854
0075099|0075099
0075099|8993053140217
0001041|0001041
0033521|8993172995132
0033521|0033521
0080789|0080789
0001425|0001425
0001425|8998866100878
0014351|8992786200243
0014351|0014351
0033468|8992775712023
0033468|0033468
0071908|0071908
0071908|8992771400160
0002059|0002059
0002059|8992222054478
0072183|0072183
0014267|0014267
0014267|8886015427238
0009366|8992714031048
0009366|0009366
0034748|270195
0034748|0034748
0040249|0040249
0022426|0022426
0022426|8851111400416
0055202|0055202
0055202|9415007028628
0081220|8993374322101
0081220|0081220
0003305|0003305
0003305|8992745320661
0000747|0000747
0000747|8998866670739
0032565|8998866103008
0032565|0032565
0026917|0026917
0056315|0056315
0056315|051850
0023072|8999777801403
0023072|0023072
0032013|8992222092593
0032013|0032013
0001520|0001520
0001520|8886030564925
0010658|8993172995989
0010658|0010658
0078792|8992752114109
0078792|0078792
0083864|0083864
0083864|083864
0030998|0030998
0030998|8998866605687
0000846|0000846
0000846|040669
0057513|8992696419445
0057513|0057513
0079310|0079310
0079310|5000196000032
0008588|0008588
0008588|089686600810
0056207|0056207
0056207|8993175532549
0083635|8997020580051
0083635|0083635
0032734|8992222051804
0032734|0032734
0081105|8992802084017
0081105|0081105
0031874|8999908082800
0031874|0031874
0079851|0079851
0029694|0029694
0029694|8998009050060
0005456|0005456
0005456|8999979019224
0067255|8992775511282
0067255|0067255
0037498|0037498
0037498|8996001410028
0063691|4710020240138
0063691|0063691
0002109|0002109
0001414|0001414
0001414|8998866603799
0002061|8992222054461
0002061|0002061
0061580|8992736945132
0061580|0061580
0063103|8992772106030
0063103|0063103
0001453|041675
0001453|0001453
0001453|045329
0033520|8993172995125
0033520|0033520
0079568|8993189321436
0079568|0079568
0050429|8992222310123
0050429|0050429
0055767|8801076190198
0055767|0055767
0055767|8993988270010
0031846|0031846
0031846|4902508108041
0066508|8992772475020
0066508|0066508
0048351|8888166339989
0048351|0048351
0067329|0067329
0003442|0003442
0002673|0002673
0050714|0050714
0031788|0031788
0031788|8992771002739
0015212|0015212
0015212|4893049130007
0077801|0077801
0077801|8995077604126
0002661|8999002319659
0002661|0002661
0003196|0003196
0003196|8998866103022
0040928|0040928
0040928|214053
0008339|8888327834414
0008339|0008339
0032136|0032136
0032136|8993417412233
0071775|0071775
0071775|6928990544882
0071775|9555062700746
0053397|0053397
0053397|8996001410554
0041085|0041085
0023589|0023589
0047145|0047145
0031013|0031013
0031013|8998866602709
0008056|0008056
0008056|8993172995552
0041925|0041925
0080201|0080201
0080201|8999999043346
0003887|0003887
0003887|8991102023238
0030305|749921006288
0030305|0030305
0002787|0002787
0002787|8998866600095
0001947|8999999045883
0001947|0001947
0001947|8999999721206
0001947|8999999021986
0029902|749921005984
0029902|0029902
0079863|8993189273063
0079863|0079863
0002063|8992222054485
0002063|0002063
0000744|0000744
0000744|8998866671736
0009462|0009462
0009462|8993162116097
0043878|0043878
0072231|0072231
0072231|4902430371025
0041269|0041269
0041269|192512
0011852|0011852
0011852|8993172995644
0016595|8992775220078
0016595|0016595
0030361|0030361
0030361|8997011060005
0016595|8992775210093
0001230|8886030641916
0001230|0001230
0062910|0062910
0062910|8999999005344
0029015|8998866604215
0029015|0029015
0070104|8995154109032
0070104|0070104
0004445|8992222052108
0004445|0004445
0051511|0051511
0019924|0019924
0019924|120222
0051984|0051984
0050427|0050427
0050427|8992222310109
0040790|8993039110401
0040790|0040790
0000021|0000021
0000021|000021
0000021|010095
0055748|0055748
0055748|8999979011068
0076485|0076485
0077601|0077601
0077601|8992836000250
0001415|0001415
0001415|8998866603881
0082531|0082531
0082531|9415007039723
0033463|0033463
0033463|8992714042068
0016596|8993172995569
0016596|0016596
0030917|0030917
0030917|8993560044428
0081083|4902430603423
0081083|0081083
0077125|8997022850084
0077125|0077125
0045058|0045058
0009991|8998288500317
0009991|0009991
0034379|0034379
0013612|8992775312407
0013612|0013612
0041423|0041423
0059042|0059042
0055350|0055350
0055350|055350
0023033|8992222040129
0023033|0023033
0012476|8993172998010
0012476|0012476
0067842|8993335515986
0067842|0067842
0034446|0034446
0034446|8990333162051
0001413|0001413
0001413|8998866607988
0001413|8998866603850
0001424|0001424
0001424|8998866100854
0082288|0082288
0082288|6925925911924
0067465|0067465
0067465|8998009011603
0078888|0078888
0078888|89988999940670
0078888|8998899940670
0078997|8994755090053
0078997|0078997
0032002|0032002
0059004|0059004
0059004|100299
0023193|8999777867256
0023193|0023193
0023301|0023301
0023301|8992222040037
0074252|8992771400054
0074252|0074252
0071913|8992771400085
0071913|0071913
0081106|8992802084024
0081106|0081106
0078024|0078024
0078024|8992775407158
0023429|0023429
0023429|8992222054034
0079605|089686423242
0079605|0079605
0081085|0081085
0081085|4902430601238
0022415|8992959508053
0022415|0022415
0001411|0001411
0001411|8998866603867
0028360|8993417021411
0028360|0028360
0036311|8886015428600
0036311|0036311
0003035|0003035
0017947|8993149642601
0017947|0017947
0000571|0000571
0027477|0027477
0027477|276596
0076741|0076741
0076741|8993560026752
0020900|0020900
0020368|0020368
